"","time","atm"
"472",2022-09-24 23:00:00,1008.09283949353
"473",2022-09-25 00:00:00,1009.53061824306
"474",2022-09-25 01:00:00,1010.81571514417
"475",2022-09-25 02:00:00,1011.41481462823
"476",2022-09-25 03:00:00,1011.49266715171
"477",2022-09-25 04:00:00,1010.97027219828
"478",2022-09-25 05:00:00,1010.41898870924
"479",2022-09-25 06:00:00,1009.77947305309
"480",2022-09-25 07:00:00,1008.63374393858
"481",2022-09-25 08:00:00,1008.00772947992
"482",2022-09-25 09:00:00,1007.68235816272
"483",2022-09-25 10:00:00,1007.6635763945
"484",2022-09-25 11:00:00,1008.49630075431
"485",2022-09-25 12:00:00,1008.95734796551
"486",2022-09-25 13:00:00,1010.0295998653
"487",2022-09-25 14:00:00,1010.72345335489
"488",2022-09-25 15:00:00,1010.96769975748
"489",2022-09-25 16:00:00,1010.54164094828
"490",2022-09-25 17:00:00,1009.91732115333
"491",2022-09-25 18:00:00,1009.32905581897
"492",2022-09-25 19:00:00,1008.69132983023
"493",2022-09-25 20:00:00,1008.71118927513
"494",2022-09-25 21:00:00,1008.83452101859
"495",2022-09-25 22:00:00,1009.34401737608
"496",2022-09-25 23:00:00,1009.69614074373
"497",2022-09-26 00:00:00,1010.22978914332
"498",2022-09-26 01:00:00,1010.77059210455
"499",2022-09-26 02:00:00,1011.14596920797
"500",2022-09-26 03:00:00,1011.18521579089
"501",2022-09-26 04:00:00,1010.6088929938
"502",2022-09-26 05:00:00,1009.82195269397
"503",2022-09-26 06:00:00,1008.85580140124
"504",2022-09-26 07:00:00,1007.93046014551
"505",2022-09-26 08:00:00,1006.97389768319
"506",2022-09-26 09:00:00,1006.72084858529
"507",2022-09-26 10:00:00,1006.77304679418
"508",2022-09-26 11:00:00,1006.67445251954
"509",2022-09-26 12:00:00,1007.12981503638
"510",2022-09-26 13:00:00,1007.68212610453
"511",2022-09-26 14:00:00,1008.38927609809
"512",2022-09-26 15:00:00,1008.80555479526
"513",2022-09-26 16:00:00,1008.46431670709
"514",2022-09-26 17:00:00,1008.04679892212
"515",2022-09-26 18:00:00,1007.11756963901
"516",2022-09-26 19:00:00,1006.41432409054
"517",2022-09-26 20:00:00,1006.11970202102
"518",2022-09-26 21:00:00,1005.89643992457
"519",2022-09-26 22:00:00,1005.90109646995
"520",2022-09-26 23:00:00,1006.45139846444
"521",2022-09-27 00:00:00,1006.57145173808
"522",2022-09-27 01:00:00,1007.07166717866
"523",2022-09-27 02:00:00,1006.87467588901
"524",2022-09-27 03:00:00,1006.30236262463
"525",2022-09-27 04:00:00,1005.63923238147
"526",2022-09-27 05:00:00,1004.48755540286
"527",2022-09-27 06:00:00,1003.69054571659
"528",2022-09-27 07:00:00,1001.90812856373
"529",2022-09-27 08:00:00,1001.65147577472
"530",2022-09-27 09:00:00,1002.05612844828
"531",2022-09-27 10:00:00,1001.5892925896
"532",2022-09-27 11:00:00,1001.38864836971
"533",2022-09-27 12:00:00,1001.00779038254
"534",2022-09-27 13:00:00,1000.50237413096
"535",2022-09-27 14:00:00,999.517478065212
"536",2022-09-27 15:00:00,998.619022764009
"537",2022-09-27 16:00:00,998.155517839871
"538",2022-09-27 17:00:00,997.356161482313
"539",2022-09-27 18:00:00,995.647274003233
"540",2022-09-27 19:00:00,994.846570331447
"541",2022-09-27 20:00:00,994.020714793856
"542",2022-09-27 21:00:00,993.36643984375
"543",2022-09-27 22:00:00,993.374230692536
"544",2022-09-27 23:00:00,993.554912799784
"545",2022-09-28 00:00:00,993.875533459052
"546",2022-09-28 01:00:00,994.602866828348
"547",2022-09-28 02:00:00,995.332403880356
